link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/house/for-sale/vremde/2531/20123544,20123544,Vremde,2531,748000,HOUSE,HOUSE,3,152,,0,null,1664,4,0,1909,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hoogstraten/2320/11232410,11232410,Hoogstraten,2320,430000,APARTMENT,APARTMENT,3,121,0,0,24,null,0,1,,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20260142,20260142,Ixelles,1050,475000,APARTMENT,APARTMENT,2,92,0,0,10,null,2,1,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hoogstraten/2320/20126011,20126011,Hoogstraten,2320,423000,HOUSE,HOUSE,4,160,,0,12,83,2,0,0,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/20210813,20210813,Dendermonde,9200,1400000,HOUSE,HOUSE,7,782,0,0,,2450,2,1,2696,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/20198483,20198483,Dendermonde,9200,275000,HOUSE,HOUSE,2,76,,0,,null,4,0,150,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hoogstraten/2320/20126010,20126010,Hoogstraten,2320,425500,HOUSE,HOUSE,3,160,,0,13,86,2,0,0,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/20040067,20040067,Kessel-Lo,3010,199000,HOUSE,HOUSE,2,93,0,0,,null,0,0,216,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/hoogstraten/2320/20126013,20126013,Hoogstraten,2320,258000,APARTMENT,GROUND_FLOOR,1,71,0,0,,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ixelles/1050/20272055,20272055,Ixelles,1050,1145000,HOUSE,MIXED_USE_BUILDING,3,317,1,0,,null,2,1,114,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grembergen/9200/20183886,20183886,Grembergen,9200,895000,HOUSE,HOUSE,3,636,0,0,155,null,0,0,650,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/dendermonde/9200/20134960,20134960,Dendermonde,9200,254000,APARTMENT,DUPLEX,2,125,,0,6,null,0,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hoogstraten/2320/20126017,20126017,Hoogstraten,2320,337500,APARTMENT,APARTMENT,2,98,,0,11,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20263813,20263813,Ixelles,1050,560000,APARTMENT,APARTMENT,2,91,0,0,5,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/20225070,20225070,Kessel-Lo,3010,365000,HOUSE,HOUSE,4,120,,0,null,null,0,0,310,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/adegem/9991/20127407,20127407,Adegem,9991,325000,HOUSE,HOUSE,4,170,,0,null,null,0,0,1060,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/hoogstraten/2321/10876188,10876188,Hoogstraten,2321,2775000,HOUSE,VILLA,7,860,,0,null,null,4,1,5000,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/bungalow/for-sale/maldegem/9991/20238405,20238405,Maldegem,9991,325000,HOUSE,BUNGALOW,3,125,,0,null,null,3,0,547,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/kot/for-sale/leuven/3010/20179082,20179082,Leuven,3010,185000,APARTMENT,KOT,0,21,1,0,null,null,4,1,,NOT_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/20267881,20267881,Ixelles,1050,400000,APARTMENT,GROUND_FLOOR,2,135,,0,null,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/kessel-lo/3010/11340768,11340768,Kessel-Lo,3010,1250000,HOUSE,EXCEPTIONAL_PROPERTY,2,,,0,17,null,0,0,1211,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leuven/3010/20253151,20253151,Leuven,3010,489000,HOUSE,HOUSE,2,142,0,0,null,null,4,1,890,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9991/20261272,20261272,Maldegem,9991,699000,HOUSE,HOUSE,4,265,,0,null,null,,0,7532,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20262024,20262024,Ixelles,1050,445000,APARTMENT,APARTMENT,1,65,0,0,18,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/adegem/9991/20149431,20149431,Adegem,9991,425000,APARTMENT,APARTMENT,3,124,0,0,null,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/adegem/9991/20240047,20240047,Adegem,9991,548000,HOUSE,HOUSE,4,277,,0,null,null,0,0,1368,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/adegem/9991/20242892,20242892,Adegem,9991,325000,APARTMENT,APARTMENT,3,115,0,0,21,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leuven-kessel-lo/3010/20229678,20229678,Leuven Kessel-Lo,3010,377000,HOUSE,HOUSE,4,179,,0,,null,2,0,240,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/hoogstraten/2321/20255035,20255035,HOOGSTRATEN,2321,369000,HOUSE,MIXED_USE_BUILDING,6,321,,0,,null,3,0,1544,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/adegem/9991/20265180,20265180,Adegem,9991,189000,APARTMENT,APARTMENT,1,85,,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3010/20082550,20082550,Leuven,3010,235000,APARTMENT,APARTMENT,1,55,,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hoogstraten/2320/11402525,11402525,Hoogstraten,2320,449000,HOUSE,HOUSE,3,210,,0,null,null,3,0,453,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hoogstraten/2320/20259068,20259068,Hoogstraten,2320,295000,APARTMENT,APARTMENT,2,69,,0,20,null,4,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leuven/3010/20253705,20253705,Leuven,3010,425000,HOUSE,HOUSE,5,150,,0,,null,2,0,176,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leuven/3010/20103133,20103133,Leuven,3010,725000,HOUSE,HOUSE,4,240,0,0,,null,3,0,428,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-laureins/9980/10704212,10704212,Sint-Laureins,9980,325000,APARTMENT,APARTMENT,2,90,,0,23,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20258373,20258373,Ixelles,1050,165000,APARTMENT,FLAT_STUDIO,1,17,1,0,null,null,2,1,,NOT_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/adegem/9991/20103366,20103366,Adegem,9991,450000,HOUSE,VILLA,5,318,,0,,null,0,0,932,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/adegem/9991/11068594,11068594,Adegem,9991,675000,HOUSE,HOUSE,5,,,0,null,null,0,0,9087,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/sint-laureins/9980/20221188,20221188,Sint-Laureins,9980,369000,APARTMENT,GROUND_FLOOR,2,140,,0,null,null,0,0,,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/boechout/2531/20270240,20270240,Boechout,2531,449296,HOUSE,HOUSE,3,150,,0,,null,3,0,150,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/vremde/2531/20237929,20237929,Vremde,2531,799000,HOUSE,VILLA,3,262,,0,1,480,4,1,835,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-laureins/9980/20230093,20230093,Sint-Laureins,9980,272000,APARTMENT,APARTMENT,2,91,,0,8,null,2,0,,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-laureins/9980/11491987,11491987,Sint-Laureins,9980,435000,HOUSE,HOUSE,4,175,0,0,,109,3,1,213,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/20254035,20254035,Ixelles,1050,469000,APARTMENT,DUPLEX,1,85,0,0,null,null,2,1,,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/oud-heverlee-haasrode/3053/11431240,11431240,Oud-Heverlee Haasrode,3053,255000,APARTMENT,DUPLEX,1,74,,0,null,null,2,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/farmhouse/for-sale/hoogstraten-meer/2321/11232414,11232414,Hoogstraten Meer,2321,589000,HOUSE,FARMHOUSE,3,245,0,0,,null,4,1,10458,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-laureins/9980/20213571,20213571,Sint-Laureins,9980,399000,HOUSE,HOUSE,3,184,0,0,16,775,4,1,1320,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/adegem/9991/20021271,20021271,Adegem,9991,189000,APARTMENT,APARTMENT,1,85,,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/adegem/9991/20176832,20176832,Adegem,9991,425000,HOUSE,HOUSE,7,,,0,null,null,0,0,1395,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-laureins/9980/20062918,20062918,Sint-Laureins,9980,219000,HOUSE,HOUSE,3,150,0,0,,null,2,1,334,,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/adegem/9991/20123004,20123004,Adegem,9991,1285000,HOUSE,VILLA,4,330,0,0,null,null,0,1,3121,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leuven/3010/11407606,11407606,Leuven,3010,349000,HOUSE,HOUSE,2,110,,0,null,225,4,0,466,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/20215157,20215157,Kessel Lo,3010,250000,HOUSE,HOUSE,3,138,,0,null,null,2,0,122,,,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/maldegem-adegem/9991/20267313,20267313,Maldegem Adegem,9991,299000,APARTMENT,GROUND_FLOOR,1,75,0,0,40,null,3,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hoogstraten/2320/20126016,20126016,Hoogstraten,2320,435000,APARTMENT,APARTMENT,3,110,0,0,40,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/boechout/2531/20125524,20125524,Boechout,2531,734000,HOUSE,HOUSE,7,470,,0,24,390,4,0,945,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/adegem/9991/20272739,20272739,Adegem,9991,360157,HOUSE,HOUSE,3,,,0,null,null,0,0,165,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3010/20151381,20151381,Leuven,3010,497000,APARTMENT,APARTMENT,2,,,0,15,3000,4,1,,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-laureins/9980/10704211,10704211,Sint-Laureins,9980,325000,APARTMENT,APARTMENT,2,90,,0,23,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/kessel-lo/3010/20092411,20092411,Kessel-Lo,3010,495000,APARTMENT,DUPLEX,3,143,0,0,16,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/ixelles/1050/20266786,20266786,Ixelles,1050,550000,HOUSE,APARTMENT_BLOCK,5,150,0,0,null,null,3,1,50,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-laureins/9980/11491986,11491986,Sint-Laureins,9980,380000,HOUSE,HOUSE,4,148,0,0,,75,3,1,157,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/boechout-vremde/2531/20259193,20259193,Boechout-Vremde,2531,797000,HOUSE,HOUSE,4,229,,0,80,1407,4,1,2737,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/maldegem/9991/20238403,20238403,Maldegem,9991,625000,HOUSE,VILLA,3,155,,0,null,null,4,0,627,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hoogstraten/2321/20243723,20243723,Hoogstraten,2321,850000,HOUSE,HOUSE,5,379,,0,null,null,4,0,1604,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/kessel-lo/3010/20092412,20092412,Kessel-Lo,3010,445000,APARTMENT,APARTMENT,2,105,0,0,17,180,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/leuven/3010/20180708,20180708,Leuven,3010,595000,HOUSE,APARTMENT_BLOCK,6,342,0,0,null,null,2,1,292,,,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/kessel-lo/3010/20140428,20140428,KESSEL-LO,3010,285000,HOUSE,MIXED_USE_BUILDING,2,112,,0,null,null,2,0,0,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/20140429,20140429,KESSEL-LO,3010,285000,HOUSE,HOUSE,2,112,,0,null,null,2,0,0,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grembergen/9200/20272160,20272160,GREMBERGEN,9200,339000,HOUSE,HOUSE,3,139,,1,null,null,3,0,188,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/20272112,20272112,Dendermonde,9200,365000,HOUSE,HOUSE,4,190,0,0,,null,2,1,247,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grembergen/9200/20272273,20272273,Grembergen,9200,549000,HOUSE,HOUSE,3,170,,0,null,70,0,0,200,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/bungalow/for-sale/grembergen/9200/20260159,20260159,Grembergen,9200,285000,HOUSE,BUNGALOW,3,155,,0,,550,4,0,550,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/hoogstraten/2320/20126012,20126012,Hoogstraten,2320,799000,APARTMENT,PENTHOUSE,3,191,,0,86,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20263033,20263033,Ixelles,1050,1995000,HOUSE,HOUSE,4,544,0,1,90,250,2,1,666,USA_HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/20016013,20016013,Dendermonde,9200,1195000,HOUSE,HOUSE,3,597,1,0,,null,4,0,3257,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/20254078,20254078,Ixelles,1050,469000,APARTMENT,DUPLEX,1,85,0,0,null,null,2,1,,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/vremde/2531/11210516,11210516,Vremde,2531,329000,HOUSE,HOUSE,3,,,0,,null,4,0,440,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/service-flat/for-sale/dendermonde/9200/11427171,11427171,DENDERMONDE,9200,259000,APARTMENT,SERVICE_FLAT,1,57,,0,10,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/bellem/9881/20205497,20205497,BELLEM,9881,749000,HOUSE,VILLA,3,280,,0,null,null,,0,811,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hoogstraten/2320/20220068,20220068,Hoogstraten,2320,349000,APARTMENT,APARTMENT,2,101,,0,,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bellem/9881/20153779,20153779,Bellem,9881,249000,HOUSE,HOUSE,2,90,0,0,null,null,4,1,670,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aalter/9881/20196817,20196817,Aalter,9881,399500,HOUSE,HOUSE,3,,,0,,null,3,0,360,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bellem/9881/20254827,20254827,BELLEM,9881,457000,HOUSE,HOUSE,3,142,,0,null,null,4,0,216,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20245452,20245452,Ixelles,1050,730000,APARTMENT,APARTMENT,3,215,0,0,null,null,3,1,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bellem/9881/20254826,20254826,BELLEM,9881,476000,HOUSE,HOUSE,3,135,,0,null,null,3,0,228,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/country-cottage/for-sale/bellem/9881/20189561,20189561,BELLEM,9881,599000,HOUSE,COUNTRY_COTTAGE,3,,,0,null,null,,0,655,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aalter/9881/20150173,20150173,Aalter,9881,570000,HOUSE,HOUSE,3,140,0,0,,1000,4,1,1000,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20192082,20192082,Ixelles,1050,795000,HOUSE,HOUSE,2,173,,0,15,null,2,1,65,USA_HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/meer/2321/20235245,20235245,MEER,2321,950000,HOUSE,HOUSE,4,266,,0,null,null,4,0,15000,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/hoogstraten/2320/20126014,20126014,Hoogstraten,2320,398000,APARTMENT,GROUND_FLOOR,3,114,,0,13,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schoonaarde/9200/20272746,20272746,Schoonaarde,9200,469000,HOUSE,HOUSE,4,175,,0,null,null,0,0,1010,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/baasrode/9200/20229474,20229474,BAASRODE,9200,184000,APARTMENT,GROUND_FLOOR,2,80,,0,null,null,0,0,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/adegem/9991/20008736,20008736,Adegem,9991,679000,HOUSE,HOUSE,5,276,0,1,,null,4,1,881,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/20255747,20255747,Dendermonde,9200,850000,HOUSE,HOUSE,6,422,,0,null,null,0,0,442,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/dendermonde-grembergen/9200/20271727,20271727,Dendermonde Grembergen,9200,450000,HOUSE,HOUSE,2,377,0,0,40,856,4,1,3500,HYPER_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/adegem/9991/20272740,20272740,Adegem,9991,361021,HOUSE,HOUSE,3,,,0,null,null,0,0,165,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/vremde/2531/20271369,20271369,VREMDE,2531,449296,HOUSE,HOUSE,3,150,,0,20,91,3,0,150,,,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/dendermonde/9200/20273350,20273350,Dendermonde,9200,254000,APARTMENT,DUPLEX,2,125,,0,6,null,0,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/appels/9200/11475662,11475662,APPELS,9200,130000,APARTMENT,APARTMENT,1,52,,0,null,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/11489703,11489703,Ixelles,1050,3400000,HOUSE,HOUSE,7,842,,1,75,1700,3,1,2190,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/juprelle/4450/20171347,20171347,Juprelle,4450,650000,HOUSE,EXCEPTIONAL_PROPERTY,4,300,,1,56,400,4,1,1000,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/juprelle/4450/20108056,20108056,Juprelle,4450,419000,APARTMENT,PENTHOUSE,3,125,,0,65,300,4,1,,USA_HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/juprelle/4450/20237280,20237280,Juprelle,4450,178000,APARTMENT,APARTMENT,2,85,0,0,10,133,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/bungalow/for-sale/juprelle/4450/20120646,20120646,JUPRELLE,4450,399000,HOUSE,BUNGALOW,2,85,,0,30,1525,4,0,2444,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tavier/4163/20218507,20218507,Tavier,4163,250000,HOUSE,HOUSE,2,,,0,,null,3,0,972,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/slins/4450/20108849,20108849,SLINS,4450,165000,HOUSE,HOUSE,3,133,,0,null,400,4,0,600,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/juprelle/4450/11407591,11407591,Juprelle,4450,310000,APARTMENT,APARTMENT,2,,,0,13,100,4,1,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/juprelle/4450/20186501,20186501,JUPRELLE,4450,435000,HOUSE,HOUSE,5,143,,0,10,400,4,0,900,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/juprelle/4450/20250851,20250851,JUPRELLE,4450,185000,HOUSE,HOUSE,2,78,,0,10,null,2,0,78,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/juprelle/4450/20237281,20237281,Juprelle,4450,219000,APARTMENT,APARTMENT,3,100,0,0,null,133,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/juprelle/4450/20084569,20084569,JUPRELLE,4450,449000,APARTMENT,PENTHOUSE,4,185,,0,68,null,4,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/juprelle/4450/20260561,20260561,Juprelle,4450,295000,HOUSE,HOUSE,3,144,0,0,40,55,2,1,226,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/juprelle/4450/20246201,20246201,Juprelle,4450,125000,HOUSE,HOUSE,2,70,,0,null,479,2,0,571,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/juprelle/4450/11425789,11425789,Juprelle,4450,239000,HOUSE,HOUSE,5,200,0,0,40,200,3,1,658,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/juprelle/4450/20200516,20200516,Juprelle,4450,195000,HOUSE,HOUSE,4,160,0,0,,null,2,1,117,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/juprelle/4450/20263792,20263792,Juprelle,4450,315000,HOUSE,HOUSE,4,180,,0,null,180,2,1,330,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/juprelle/4450/20249963,20249963,Juprelle,4450,269000,HOUSE,HOUSE,4,120,0,0,60,280,2,1,376,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-laureins/9980/11491997,11491997,Sint-Laureins,9980,320000,APARTMENT,APARTMENT,2,116,0,0,11,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/juprelle/4450/20251656,20251656,Juprelle,4450,348500,HOUSE,HOUSE,3,125,0,0,53,563,3,1,670,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/juprelle/4450/20200483,20200483,Juprelle,4450,129000,HOUSE,HOUSE,1,62,0,0,null,null,2,1,40,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/20040066,20040066,Kessel-Lo,3010,299000,HOUSE,HOUSE,3,204,0,0,,null,0,0,193,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/boechout/2531/20203709,20203709,Boechout,2531,495000,HOUSE,HOUSE,3,330,,0,40,83,2,1,340,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-laureins/9980/20108932,20108932,Sint-Laureins,9980,339000,HOUSE,HOUSE,3,,,0,,null,3,0,620,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/10939502,10939502,Kessel-Lo,3010,595000,HOUSE,HOUSE,3,180,0,0,null,null,0,0,250,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-laureins/9980/20261600,20261600,Sint-Laureins,9980,295000,HOUSE,HOUSE,3,220,,0,null,null,0,0,426,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20268382,20268382,Ixelles,1050,850000,APARTMENT,APARTMENT,3,227,,0,25,null,3,1,,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/hoogstraten/2321/20029606,20029606,Hoogstraten,2321,1075000,HOUSE,VILLA,4,450,,0,null,null,4,0,2620,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/slins/4450/10988842,10988842,SLINS,4450,275000,HOUSE,HOUSE,4,143,,0,null,1500,4,0,2644,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
